* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 22 10:12:07  2019
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
362	2.583004e-002	-3.69127e-004	
363	2.585259e-002	-2.22402e-004	
364	2.587559e-002	-1.30643e-004	
365	2.589984e-002	-7.34923e-005	
366	2.592583e-002	-3.89175e-005	
367	2.595450e-002	-1.89715e-005	
368	2.598693e-002	-8.13822e-006	
369	2.602478e-002	-2.98079e-006	
370	2.607046e-002	-7.94631e-007	
371	2.612793e-002	-1.77979e-007	
372	2.621783e-002	2.212225e-008	
373	2.639591e-002	-2.37366e-008	
374	2.675208e-002	3.257288e-008	
375	2.746441e-002	-2.17678e-008	
376	2.878483e-002	3.535138e-008	
377	3.029720e-002	-1.98390e-008	
378	3.191005e-002	3.474644e-008	
379	3.362291e-002	-2.34662e-008	
380	3.413431e-002	4.669514e-004	
381	3.436283e-002	3.319579e-002	
382	3.445692e-002	8.274688e-002	
383	3.455131e-002	1.404537e-001	
384	3.463856e-002	1.877703e-001	
385	3.472983e-002	2.244320e-001	
386	3.487516e-002	2.510043e-001	
387	3.509095e-002	2.207658e-001	
388	3.519879e-002	1.794108e-001	
389	3.531396e-002	1.232463e-001	
390	3.539872e-002	7.980679e-002	
391	3.546401e-002	4.960750e-002	
392	3.552275e-002	2.805246e-002	
393	3.558431e-002	1.302850e-002	
394	3.564840e-002	4.890397e-003	
395	3.568159e-002	2.760762e-003	
396	3.571882e-002	1.390403e-003	
397	3.575483e-002	6.854316e-004	
398	3.579302e-002	3.119885e-004	
399	3.583991e-002	1.114043e-004	
400	3.589975e-002	2.825992e-005	
401	3.598530e-002	2.724403e-006	
402	3.612438e-002	5.492363e-007	

Index   time            alli            
--------------------------------------------------------------------------------
403	3.640253e-002	-4.92331e-007	
404	3.695883e-002	4.830817e-007	
405	3.807142e-002	-4.95125e-007	
406	4.007142e-002	4.800856e-007	
407	4.207142e-002	-4.94963e-007	
408	4.389325e-002	1.929563e-007	
409	4.441912e-002	-3.11397e-002	
410	4.464963e-002	-1.41189e-001	
411	4.475387e-002	-1.79835e-001	
412	4.487640e-002	-2.02401e-001	
413	4.500572e-002	-1.97782e-001	
